,screen_name,text,place_full_name,country,lng,lat
279,ChuckKersey1,"@RealJamesWoods @ABC I will and i dont have to change mt schedule or find anonther program. Ive already boycotted Hollywood, NBC,CBS,ABC,FOX except Tucker,CNN&amp;many more. If you are sick of the bias &amp; lies to suggest we all do. Put them out of business! Glad to see oscars got lowest ratings ever!","Vermont, USA",United States,-72.4511725,43.8717565
8788,chucknrene3,@NJ_Crypto_King @realDonaldTrump she is retired now after she struck gold &amp; and the sick o's can't handle it :-),"Bowling Green, KY",United States,-86.4355085,36.965671
495,CityWingTsun,"@Hungryghoast Migraines donâ€™t respond to pain medicine because they are not triggered by pain centers. They are â€œvascular headachesâ€ù (outdated term, but close enough).","Queens, NY",United States,-73.8311875,40.67087955
926,CJKornhaus,@OMGLove Oh thatâ€™s sick!,"Pennsylvania, USA",United States,-77.604684,41.1179365
2008,CKooren,@waltshaub Get well soon!!! https://t.co/9lnTuiXijc,"Fargo, ND",United States,-96.8300925,46.8648825
2196,ckrumpe,@LibbySchaaf You need to go to jail for endangering law enforcement of our country. Your goal of protecting the immigrants that hurt citizens and law abiding immigrants is wrong and disgusting to America. You broke the law. Your turn for proper punishment.,"Carmichael, CA",United States,-121.3187222,38.641305
8617,claitt_candida,"@traciethoms Lol!! Your face though! Also I have to say you on @911onFOX is everything! You put a nuance in all you do and act from your spirit! When you threw that paperwork down I felt your anger, hurt, despair, disbelief just it all in that gesture! You were born to do this _Ÿ’¯_Ÿ˜€_Ÿ˜€","Pennsylvania, USA",United States,-77.604684,41.1179365
2727,clavinDC,@rwags614 You're pun just gave me a headache behind my eye,"Los Angeles, CA",United States,-118.4119065,34.0207895
3476,claytonfarris,Catch me on Jane the Virgin tonight!  Itâ€™s true what everyone says about @HereIsGina she was so welcoming and bad ass. Give it a watch if you arenâ€™t sick of my face yet! https://t.co/q94VCywpqe,"Los Angeles, CA",United States,-118.4119065,34.0207895
2914,ClearlyNina,I literally have a new symptom every day...I just woke up and now I have a sore throat.,"Hutchinson, KS",United States,-97.907807,38.066142
3793,CleOptiRealist,"@RealTristan13 appreciate you buddy, get well soon!","Willoughby, OH",United States,-81.411805,41.655578
1313,clucretia,"Is the high ever worth the pain? Referring to break ups, hangovers and burning your mouth on food.","Manhattan, NY",United States,-73.9685415,40.780709
2640,cmsandoval16_,"""The TATmobile""Because every Super Hero needs sick ride to saveâ€_ https://t.co/gEnPjw37Wo","Riverton, UT",United States,-111.9691396,40.51655265
3590,CnickelsonHp,"@charwinslow Get well soon &amp; GO to the Dr, at least youâ€™ll know!!","Sugar Land, TX",United States,-95.6316893,29.6034639
3772,CoachDeCarlo,"On Monday I saw sunrise on my way to work and sunset on my way back to work for an event...long day. Tuesday? Migraine. Wednesday? Sore throat! Iâ€™m not winning this week...so far, but thereâ€™s still time to turn things around!","Saddle Brook, NJ",United States,-74.0960495,40.9027595
7251,CoachKidwell,@antisocialkim Get well soon,"Franconia, VA",United States,-77.1522215,38.7688675
4575,Coachmckenzie,"@CoriDavison @braddavi34 Get well soon,wishing you a speedy recovery.","Minneapolis, MN",United States,-93.2620465,44.9706105
5165,CoachMikeGPU,Sick _Ÿ_®_Ÿ_® https://t.co/bfogIDcViM,"Houston, TX",United States,-95.4464865,29.8384948
605,ColorGoddess,"@marklevinshow AND THANK-YOU AGAIN FOR A GREAT SHOW, SIR. SO GLAD YOU ARE DOING A BIT BETTER RE: PNUEMONIA. BUT, PLEASE TAKE CARE OF YOURSELF. &amp; TRY THOSE CHERRY ZINC COUGH DROPS: THEY REALLY DO HELP STOP COUGHING/THROAT IRRITATION.","Queens, NY",United States,-73.8311875,40.67087955
30,colybs,my back has been killing me all night and my hip started acting up too and now I have a sore throat and my right nostril is stuffed _Ÿ˜_,"Tampa, FL",United States,-82.44269375,27.9965945
6130,ComMc98gmail1,"@blakeshelton Get well, soon. https://t.co/IvHJZAXzUl","Morris, IL",United States,-88.4284095,41.379439
2935,Conservative_TM,@jennajameson Get well soon _Ÿ™è_Ÿ_’_Ÿ™è,"Ohio, USA",United States,-82.66946745,40.3651595
2524,coreydu,@NBCSWarriors Get well soon @1jordanbell #ScoDucks,"Oakland, CA",United States,-122.2286855,37.7919941
2714,cornelisonp,"@weesom96 Ok literally I have horrible allergies and all of a sudden I have a sore throat, sniffly nose, and watery eyes. I was wondering if it hit already_Ÿ˜‚","Liberty, MO",United States,-94.4345195,39.2396655
83,cortybeans,@javii_bruhh Youâ€™re so conceited Javi it makes me sick_Ÿ˜’,"California, USA",United States,-119.3066075,37.2691755
8090,CoryTheGod,bro my body naturally wakes me up around this time everyday and i'm sick of it,"California, USA",United States,-119.3066075,37.2691755
5228,CosmoCornbread,"After one week of â€œgoing #paleo â€œI have lost 11 pounds. Only thing that bothers me is how long I waited to do this. Yes, I did go through the â€œpaleo fluâ€ù or â€œlow carb fluâ€ù where your body literally detoxes and goes through withdrawal. But itâ€™s smooth sailing now. https://t.co/inXw4C5Myq","Alabama, USA",United States,-86.6807375,32.576227
3596,Counseling_CU,"It can be hard to know what to say to a friend who is struggling.  Keep in mind: saying the ""right thing"" won't ""fix"" someone's troubles, but letting them know you are there &amp; that you care can help ease the pain, through actions as well as words. https://t.co/Yh6uiXBRWT","Omaha, NE",United States,-96.053431,41.275721
5952,CourtChristison,"Real talk time: lately Iâ€™ve been feeling incredibly sick. Not cold or flu type, but overworked,â€_ https://t.co/Al1OmaPxFl","Manhattan, NY",United States,-73.9685415,40.780709
6720,CowboDan,"What is jef, baby dont hurt jef, dont hurt her, no jef.","New York, USA",United States,-75.770041,42.746617
1055,Cowboybutch,@AlexandriaRae_ The worse! Get well soon tho,"Knoxville, TN",United States,-83.9638415,35.9824705
3419,CritchfieldC,Need something fun to do. So sick of the sam ol boring crap.,"Indiana, USA",United States,-86.441236,39.7665555
5351,crysmarquez23,Dear cold/flu you have exactly two days to vacate my body.  I am leaving to Vegas Wednesday and will NOT miss watching my Lobos play!  #evictionnoticeserved #vegasorbust #pitwest #GoLobos,"Carlsbad, CA",United States,-117.2879235,33.12148405
1718,csdewittphoto,@LeaKinka âù_ï¸è you too. Get well soon _ŸŒ·,"Newnan, GA",United States,-84.76300975,33.3799163
2312,CTyGrooves,Whatever Iâ€™m feeling please let this go away. I hope Iâ€™m not getting sick _Ÿ_’,"Brookhaven, GA",United States,-84.3150705,33.8745435
8581,cuddymarv_,"My fuckin collar bone hurt _Ÿ___Ÿè_â€çâ™‚ï¸è, something always wrong with me","New Orleans, LA",United States,-90.011008,29.982601
3268,CurtisLarryl,Woke up and my throat still sore â˜_ï¸è_Ÿ˜_,"Texas, USA",United States,-100.0768885,31.1688935
9852,CurtisLT_SF,Catch 22: sick so I need to drink more water. My throat is sore as a motha so I donâ€™t wanand drink water... my body is a magical thing.,"San Francisco, CA",United States,-122.4359785,37.7706565
2489,cynthiaxove,woke up with a sore throat _Ÿ™„,"Suitland, MD",United States,-76.9212315,38.848156
8996,Da_Real_AG_,My professor cancelled class today because sheâ€™s â€œsickâ€ù yeah Iâ€™m â€œsick tooâ€ù sick of school and ready for spring break.,"Bryan, TX",United States,-96.347781,30.66585855
3958,dad2ago,"When TBO has a sore throat, so she gets all the ice cream with M&amp;Ms for dessert!!! https://t.co/9tGgqdKTdx","Morrisville, NC",United States,-78.8339105,35.83384045
2071,Dahabzz,Went home for two days going back to campus with a sore throat and a cough.. how do I always get sick,"Houston, TX",United States,-95.4464865,29.8384948
6517,Dahabzz,Went home for two days going back to campus with a sore throat and a cough.. how do I always get sick,"Houston, TX",United States,-95.4464865,29.8384948
462,daisyhkim_,I was so proud of myself for not getting sick this winter but of course I would wake up with a sore throat today _Ÿ˜·,"Queens, NY",United States,-73.8311875,40.67087955
939,daisyhkim_,I was so proud of myself for not getting sick this winter but of course I would wake up with a sore throat today _Ÿ˜·,"Queens, NY",United States,-73.8311875,40.67087955
7031,DaleMoss2,Who hurt you? https://t.co/fiPHHoUdzG,"Round Lake Park, IL",United States,-88.0725545,42.3354631
1794,DamarisChilds4,"@REALStaceyDash Get well soon. #DashtoDC The #MAGA way #2018Midterms","Columbus, GA",United States,-84.91730695,32.4823035
472,damian_mayker,Jaylen Brown my heart goes out to you get well soon,"Garden Grove, CA",United States,-117.9685397,33.769045
8346,damndee__,Scared to fall in love .. people get hurt like that,"Miramar, FL",United States,-80.3070642,25.9761239
7044,damnitdallas__,cramps are super bad this morning,"Beaumont, TX",United States,-94.1286335,30.08691815
2455,DanaDiSandro,"This is happening all over this country. What is wrong with us? This will hurt the economy bigly. Making America great again, one ruined family at a time https://t.co/q3KxxC5aQs via @BostonGlobe","Pennsylvania, USA",United States,-77.604684,41.1179365
605,dancekevindance,Get well soon @FCHWPO!! Just a minor speed bump!,"Petaluma, CA",United States,-122.6333696,38.244454
5131,dances,"People ask how come i donâ€™t sleep much And im like hospital TimeAlso about once a monthIn the middle of the night my leg is put through Soo much pain i start Screaming Feed Me Dopebut then i smoke weed and meditate the pain away It ruins my mood","Los Angeles, CA",United States,-118.4119065,34.0207895
4827,daniellamarie,is online shopping a disease or a choice???,"Brick, NJ",United States,-74.1177895,40.0761155
3935,Daniellekenn3dy,I told nicholle that swallowing garlic would help with a sore throat. I never thought that she would swallow a whole clove of garlic without cutting it up omfg,"Bourbonnais, IL",United States,-87.920083,41.17280395
3103,DankGameAlert,I took the pop two nighttime cold and flu medicine pills and sit in the hot tub challenge _Ÿ˜´ https://t.co/ELOUkxyeVM,"Paradise, NV",United States,-115.1351649,36.0609645
733,DannyMc39131838,"Parkland teen who shielded classmates from bullets now in critical conditionhttps://t.co/kEsA2iwowf  My wish and prayers to get well soon so he can join other living heroes of America.","Eugene, OR",United States,-123.1224015,44.065621
5501,dappermegan,when you wake up with a bad sore throat/cold thing goin on so you have to call out bc critter would kill you https://t.co/u3k0DTREiG,"Riverside, CA",United States,-117.397616,33.935822
4926,dare2scherr,"Captivating story. Reminded me of a Yann Martel interview after his highly successful Life of Pi was published. â€œLife is a story. You can choose your story. Choose to live the better story.â€ù https://t.co/VcToCgYcZb","Omaha, NE",United States,-96.053431,41.275721
6614,DaRinaDeChe,Just got a headache outta nowhere _Ÿ˜•,"Stafford, TX",United States,-95.562444,29.623472
4678,darlin133,@ThatKevinSmith @TheCWSupergirl Get well soon SIR!,"Waukesha, WI",United States,-88.240004,42.9816382
6356,DarrylMaldonad4,"@royleen_radrz Dam sry any kinda sickness sucks. Get well soon_Ÿ‘çRAIDER4LIFE","New Mexico, USA",United States,-106.026119,34.166235
1960,DarylMcGoldrick,@KatTimpf Get well soon...,"Eagle Point, OR",United States,-122.807463,42.4691299
88,DavidJN79,Been home with a cold/flu the last 2 days and already half way thru this (as I now say if youâ€™re not learning youâ€™re not living): https://t.co/FXIFEGycd4,"Queens, NY",United States,-73.8311875,40.67087955
1911,davidjohnpeter,@GrizzleMeister LOL so hard I am literally getting a sore throat! This has got to be your best mad mama max tweets yet! Bravo! Sundays are meant for laughter! https://t.co/NDaGDWbzHv,"Fairland, MD",United States,-76.9527125,39.076493
6195,davidjohnpeter,@GrizzleMeister LOL so hard I am literally getting a sore throat! This has got to be your best mad mama max tweets yet! Bravo! Sundays are meant for laughter! https://t.co/NDaGDWbzHv,"Fairland, MD",United States,-76.9527125,39.076493
1813,davino1959,@YoanaVega10 @jjvalleycreek #Vaccine induced lifetime of terror and sick.     #BigPhaema #FDA  #FAIL #Merck #Hospital #RN #Morons #Terrorism #CDC #Autism #LegalNAMEfraud #BirthCertificate #Slavery #register,"Lake Worth, FL",United States,-80.08421185,26.61702865
2068,DayaWaya,The worst part is knowing someone was in pain before they passed away.,"Tampa, FL",United States,-82.44269375,27.9965945
1809,DayAyeYo,Smh my throat was already sore from being sick but tonight made it hella worse FUUUUCK IT THO,"Coppell, TX",United States,-96.9827886,32.958255
3961,DbackFan918,"@jennajameson Get well soon.  â˜ºOn a positive note;This week or so of misery, does build up the immune system against future illness.","Queen Creek, AZ",United States,-111.634531,33.2423703
9031,DCBen5,"@slittlefox @ssconetwothree1 @PalmerReport Im sure there's a pony under these discarded xmas wrappings somewhere! Doesn't hurt to dream, unless it lessens the resolve to #Resist","Washington, DC",United States,-77.0143985,38.89860285
3377,ddohertyjr,This is insane.  https://t.co/Ha1VrjiTDp,"Algonquin, IL",United States,-88.291366,42.183365
7868,DE_physician,Can you recommend anyone for this #job? Emergency Medicine Physician - https://t.co/fcdJJi5tma #EmergencyMedicine #Healthcare DE #Hiring #CareerArc,"Delaware, USA",United States,-75.3864607,39.1450234
4642,deans_gurrl,"Yes, I have been to therapy but that does not define me. I am determined and strong and passionate. I love, care, and trust hard. There is nothing wrong with that other than getting my feelings hurt a couple dozen hundred times. I am a woman who understands who I really am.","San Antonio, TX",United States,-98.5406515,29.417501
5708,debbieantonelli,"Got to be kidding me! Article @washingtonpost making me sick. . . my grandmother always told me ""if you throw all your issues in a hat, you better hope you pick your own back out"".  https://t.co/BdGWCUBPW6Our lives 100% enriched! @clemsonlife1","Mount Pleasant, SC",United States,-79.837322,32.8479465
826,DeborahFoley20,@JaimieAlexander Oh you poor thing.  You look great though.  Get well soon.  Good thoughts coming your way.  _Ÿ˜˜  take it easy.,"Omaha, NE",United States,-96.053431,41.275721
1980,DebordKatie,"@rmcclead @DanLinna @wihender Or @rmcclead it sounds like we have just been to the Honduran jungle searching for a lost legal innovation and contracted a Neglected Tropical Disease.  Speaking of which, I highly recommend D Prestonâ€™s Lost City of the Monkey Gods.","Denver, CO",United States,-104.9220935,39.713563
736,debswim2010,Get well soon @EvanFourmizz,"Belle Isle, FL",United States,-81.34542515,28.469859
4587,Debwrightjones,@superspedteach Get well soon.,"Tennessee, USA",United States,-85.9785995,35.8305215
1228,dee_gonzalez,Woke up feeling like ass! Sore throat runny nose... all bad!,"Las Vegas, NV",United States,-115.223125,36.232915
3731,dee_gonzalez,Woke up feeling like ass! Sore throat runny nose... all bad!,"Las Vegas, NV",United States,-115.223125,36.232915
8674,Dee_Rebecca,"Still sick, feeling terrible and having to talk to people all day _Ÿ_§_Ÿ_§","Arizona, USA",United States,-111.9317109,34.16825365
993,deirdrizzy,Havenâ€™t been to sleep yet because I canâ€™t stop coughing :)) We love cold and flu szn!!!!,"Manhattan, NY",United States,-73.9685415,40.780709
4358,delgadomarylou,@blakeshelton Please get well soon! I send my Prayers!!_Ÿ™è_Ÿ™è_Ÿ™èâù_ï¸èâù_ï¸è_Ÿ˜˜_Ÿ˜˜_Ÿ_—_Ÿ_—_Ÿ_—,"Colonial Park, PA",United States,-76.805553,40.3021915
6040,DeliaChristina,"Problematic masculinity: when a 74 yo man refuses to tell his doctors his pain level because he doesn't want to be 'weak.'Dad, they literally cracked your chest open 2 days ago.","Los Angeles, CA",United States,-118.4119065,34.0207895
1241,denajuneh,"When you think you made it through winter without getting a single cold and then wake up with a sore throat, wheezing, and aches. https://t.co/vBf8JbtdmX","Minnesota, USA",United States,-93.3613205,46.4418605
3821,denajuneh,"When you think you made it through winter without getting a single cold and then wake up with a sore throat, wheezing, and aches. https://t.co/vBf8JbtdmX","Minnesota, USA",United States,-93.3613205,46.4418605
573,denisdonoghue2,"Boston Celtic Kyrie Irving has an intellectual depth that separates him from most NBA players. His unique ability to involve teammates and be the star is moving the Celtics towards a championship ahead of schedule _Ÿè€_Ÿè€_Ÿè€_Ÿ•__Ÿ•_Jaylan Brown get well soon _Ÿ’™_Ÿ’™_Ÿ•__Ÿ•__Ÿ•_","Bridgewater, MA",United States,-70.96748895,41.9704095
68,DerekGordon,This is a beautifully reported story on the failure of white evangelicals to fully understand and appreciate and actively engage on the question of enduring racism in America. And it highlights the particular pain this causes in the faithful of color. https://t.co/7khszQT81m,"San Francisco, CA",United States,-122.4359785,37.7706565
1723,deserayxo,I have get financially free fever with a side of why am I not living in my own property already anxiety. lol https://t.co/6XrHNtuagc,"Orlando, FL",United States,-81.36777265,28.50167835
256,DestinyJade29,Thatâ€™s why I appreciate the shit he does for me and sticks by my side _Ÿ˜˜âù_ï¸è even though he can be a dick &amp; pain in my dam fucking ass _Ÿ___Ÿè»â€çâ™€ï¸è_Ÿ™„,"Rialto, CA",United States,-117.386642,34.0976985
2325,Dettmann_WBDN,"Online: Ozaukee County nursing home sued over flu vaccine requirementhttps://t.co/uXwUAxldCO","Wisconsin, USA",United States,-89.5694915,44.900818
4537,DevinRadae,Who trynna treat my boy @QuincyNelms right Iâ€™m tired of seeing him hurt over these females,"Grove City, OH",United States,-83.0677285,39.8494731
3499,DeVontaaaa,I have a sore throat on today but for some reason I always sound better when this happens,"Inniswold, LA",United States,-91.06645975,30.3878805
78,DFSMLBWeather,"@FlynnWingate @duncee15 @BaseballGuys Quality beats quantity when it comes to trades in my book. Ozuna won't be as good, who knows if Teheran is going to pan out. Will say I like Lamb a lot but will the humidor in Chase hurt his numbers some? Bryant is going to have a great year","Boalsburg, PA",United States,-77.7850045,40.777432
8882,dianaprincing,My mom is sick of me but my reaction gif game is on fire _Ÿ‘Œ_Ÿè__Ÿ‘Œ_Ÿè_ https://t.co/KCeLgnQ6k5,"North Carolina, USA",United States,-79.86103375,35.1704985
7410,diettrade,@shhhedia Omg get well soon âœ¨,"Bronx, NY",United States,-73.8494415,40.8503475
3588,dillonking55,"@EyesWideKubrick I mean, if it goes over really well, I wouldn't put it past them to possibly give it an earlier release. I guess we'll see how things go. I do hope we start to get more info on it soon. The wait is killing me lol","Brooklyn, NY",United States,-73.9487755,40.655138
456,DillyDoesIt,"If youâ€™re going to get sick thereâ€™s not a better week than college basketball conference tourney week. Sophomore year in college I had strep and mono. Sore throat, cough medicine, popsicles, and non-stop hoops all week, electric combo! _Ÿ˜·_Ÿç__Ÿè€","Cedar Falls, IA",United States,-92.453089,42.51615585
923,DillyDoesIt,"If youâ€™re going to get sick thereâ€™s not a better week than college basketball conference tourney week. Sophomore year in college I had strep and mono. Sore throat, cough medicine, popsicles, and non-stop hoops all week, electric combo! _Ÿ˜·_Ÿç__Ÿè€","Cedar Falls, IA",United States,-92.453089,42.51615585
4765,Dinah_Jewels,i really feel so sick but iâ€™m scared to call off work,"Anderson, IN",United States,-85.67262725,40.1053985
2709,DingDong_NuNu,He kept that ice on my neck and kept that fever low,"Lafayette, LA",United States,-92.0611765,30.20607895
2746,Dionysius87,"Yup, I have a sore throat..... Why does the human body have to blow?","Tilton, NH",United States,-71.58641525,43.4500888
9027,DivitoRealEstat,"Sick of your Real Estate Broker taking all of your commission, contact @DivitoRealEstat for 100%â€_ https://t.co/wNc9a6AfkO","Haines City, FL",United States,-81.6255485,28.1080203
1383,DjCMic,Hilly. Windy. Cold. Sore ankles. Give me a few minutes and ill come up with more complaints.â€_ https://t.co/kheME3AiIY,"Oakville, MO",United States,-90.3292095,38.4517167
1046,djdonnova,woke up this morning wit a sore throat and body pain. But I had important meetings and thingsâ€_ https://t.co/SaD1aDiqPN,"Manhattan, NY",United States,-73.9685415,40.780709
764,djelitetraining,@CJ_Clinkscales @AlexGray_3 Get well soon,"Sugar Hill, GA",United States,-84.05501805,34.0934359
2071,DJPie,"Tiger leads. My Motorola RAZR is blowing up and people are getting really sick of my custom ""Feel Good, Inc."" ringtone.","Illinois, USA",United States,-89.2665075,39.7393005
5935,DjPriddy,@LeepingLadybug Well I hope you get some sleep soon,"Kentucky, USA",United States,-85.7682405,37.822244
2727,DJWhiteSquall,"Amazon: Alexa has a sore throat, she needs rest.  Me: https://t.co/JRWLzdzhrp","Frisco, TX",United States,-96.8352488,33.1501395
5264,dleiben_debby,"@SenFeinstein Hey dipshit. He is targeting CRIMIINALS.  ICE IS TARGETING THE CRIMINALS.  You know this. Donâ€™t try to lie and spin this.  We, the people are sick of ur agenda &amp; politics that serve only YOU.  You keep dangerous criminals in our neighborhoods, that YOU DONâ€™T live in.  Stop it.","Lone Tree, CO",United States,-104.8866515,39.536705
9727,DntBeGoodBeDave,@MikeThe6ixth I know jr was sick with you last week watching that game. Baby D was lit _Ÿ˜_,"Landover, MD",United States,-76.88493445,38.9262355
973,DocWashburn,@GaltsGirl Well it should help. Echinacea helps to boost your immune system. I always start spraying at the moment I feel a sore throat coming on because I can't afford something like that because I talk for a living. Olive leaf extract spray is also helpful.,"Little Rock, AR",United States,-92.3423221,34.72188615
2586,DocWashburn,@GaltsGirl Well it should help. Echinacea helps to boost your immune system. I always start spraying at the moment I feel a sore throat coming on because I can't afford something like that because I talk for a living. Olive leaf extract spray is also helpful.,"Little Rock, AR",United States,-92.3423221,34.72188615
4999,DogsArUs,That's the sick truth of white supremacists; Vote November to shut them up_Ÿ‡º_Ÿ‡¸_Ÿ‘çâœŒ_Ÿ‡º_Ÿ‡¸ https://t.co/NRG14PBcp1,"Everett, MA",United States,-71.052126,42.405331
6327,DoItBigDAvignon,This is such a fake story and it made my head hurt reading it. https://t.co/9H2wDBCUfz,"Tampa, FL",United States,-82.44269375,27.9965945
2104,DoktorX_Komik,@LaurenceRHarvey Get Well Soon!,"Mills River, NC",United States,-82.5630175,35.4120205
9830,DollBabyyyyy,"Bitch my wisdom HURT , im convinced its tryna fcking kill me _Ÿ˜‘","Florida, USA",United States,-83.804475,27.698682
6200,Dom_Cotroneo,I donâ€™t understand how people still believe Tiger wonâ€™t win again. He had improved with every single round and is clearly pain-free.,"Gilbert, AZ",United States,-111.7385665,33.29521475
6470,donaldjonas,"Tooth decay is the MOST common chronic disease for kids. Low-income families 2X as likely to have untreated tooth decay as kids from higher-income neighborhoods. â€œWhen childrenâ€™s oral health suffers, so dies their ability to learnâ€ù. @OpportunityCLT @CharMeckSchools @CareRingNC","Kernersville, NC",United States,-80.0837163,36.1128105
5646,donalynette,"@espeorquenada Tell your child no matter what they do, you will love them.  Would they test your limits?  Would they push your button?  Could they make mistakes?  Would they hurt others?  Love is the goal. The means to the end must be the same.","South Carolina, USA",United States,-80.926628,33.6311395
1486,DonnaJ183,Doctors and medical bureaucrats claim 'scientific' medical research is remarkably valid and always progressing.... https://t.co/Y3UqXK9sTM,"Arizona, USA",United States,-111.9317109,34.16825365
5087,DonnaVVoVV,"@kirsthalliwell Ahhh, Kirsty...I've had many a morn..that turned into a day..where you just absolutely can't get out of your own way..and are in NO mood for even the *sound* of someone else taking a breath...lol..Chin up, mate..it's all good..you'll be back to ole' Kirsty soon..Hope you are well","Chincoteague, VA",United States,-75.374976,37.9285045
916,doodadawg1,@BULLDAWGNATIVE Glad to hear things went well. Get well soon! _Ÿê¶_Ÿ_—,"Jefferson, GA",United States,-83.587732,34.1256065
4819,dooditstrish,"Honestly, Iâ€™m really at my fucking breaking point. Getting  really sick and tired of accommodating anyone","Whittier, CA",United States,-118.0188559,33.9759175
5267,doritmi,@daral_harb @BeckyJohnson222 @RoyWilliams1024 @Siubhan_H @jjfox123 @Pmaxwellfnp @djt10 @what_if_007 @janem1276 @Cattlechildren @Vbalance03 @EmirSejdik @and_McDowell @HenningTveit @Rosewind2007 @BlueLionBlog @ThisMomHCN @wildweatherdan @jrtgirl35 @jpsportsminer @mal0406 @steffieschiltz @Plasticdoe @Awithonelison @ChrisJohnsonMD @carlsmythe @theMUMeffect @kidoctr @PharmaNemesis @RBuzzy1111 @jkellyca @gator91man @badzoot7 @FarmgalMom @chrisvcsefalvay @Amennaanka @dkegel @TinFoilAwards @Itsme060602 @SueQuez @EmmaGPaley @Dr_dad_of_3 @homeopathy2010 @AgnosticLiberty @ruby_menace @3worldmom @Melissa62263619 @jhewitt123 @science_guy5 @GardasilNews The flu vaccine most commonly used is not a live vaccine.,"Fremont, CA",United States,-121.979527,37.5236445
9357,DortonKaren,@ScottPresler STILL NOT SICK OF WINNING!!!,"Woodstock, GA",United States,-84.5030665,34.11077575
5555,DoryanWard,I think the Pittsburgh Steeler's bumblebee uniforms are kinda sick,"Florida, USA",United States,-83.804475,27.698682
3114,DougSloan,@devildoge9 But my opinion of Brady has nothing to do with his race &amp; you cannot prove otherwise because no proof exists. Youre tossing around absurd accusations regarding race because I hurt your feelings by talking ill about your man-crush TomBrady But you simply cannot defend your comment,"Washington, DC",United States,-77.0143985,38.89860285
693,dphodges2334,I hope anyone who isn't feeling well tonight will get better. God loves His people and only wants what is best for them and I know feeling good is one thing He would want. Get Well Soon âù_ https://t.co/7srBQ16VTR,"Dickinson, ND",United States,-102.7793296,46.880218
7509,DPTdelaPaz,"@Dr_Ridge_DPT @ptbise @kvenere @sunsopeningband 90% of NIH funding goes towards treatment of disease, 10% towards disease prevention. Ass backwards.","Cedar Hills, OR",United States,-122.8047255,45.50471
3598,Dr_Kaco,@cooper__999 _Ÿ™è_Ÿ™è_Ÿ™èget well soon,"Los Angeles, CA",United States,-118.4119065,34.0207895
3806,Dr_Timefox,@SilverYote Get well soon Silver,"Chicago, IL",United States,-87.732013,41.83358445
1534,dragonsarmors,Currently at the MinuteClinic on the strip for a sore throat since student health was all out of appointments and with being on Humira I have to get it looked at https://t.co/hKtGFrj7z0,CVS,United States,-115.1725107,36.11361583
740,dragonsarmors,"Anyone have a tips for a super sore throat besides cough drops and my numbing gargle, because I am in pain and Iâ€™ve already downed 5 cough drops in less than an hour.","Paradise, NV",United States,-115.1351649,36.0609645
1849,dragonsarmors,"Anyone have a tips for a super sore throat besides cough drops and my numbing gargle, because I am in pain and Iâ€™ve already downed 5 cough drops in less than an hour.","Paradise, NV",United States,-115.1351649,36.0609645
5615,Dragore94123,@NeokaiTiger Glad your alive man. Please get well soon.,"Lancaster, OH",United States,-82.596627,39.736975
2593,drahsturgis,@hpcomics_ @D_MacPherson So sorry to hear this! Get well soon!!!,"Kentucky, USA",United States,-85.7682405,37.822244
2657,drdelusional,@k_santhi Take care and get well soon,"Brookfield, WI",United States,-88.12942475,43.06062155
8807,Drew_Magic_,@TheSupertight1 Yâ€™all really hurt by this tweet https://t.co/6HSHHN9bTK,"Kannapolis, NC",United States,-80.61974305,35.4882023
2482,drewkub83,@NoLayingUp Really puts into perspective how much pain he was playing with.,"Fruitville, FL",United States,-82.46902295,27.3331457
1194,drjanetta,@DarLovesAmerica Ironically so is our very own @POTUS ! Heâ€™s sick of what heâ€™s had to face !,"North Carolina, USA",United States,-79.86103375,35.1704985
2512,DrJCoftheDC,Think outside the box in athletics @OhioStAthletics and in medicine @OhioStateMed @OSUWexMed! @stevegabbe told my classmates &amp; I @OhioStateMed white coat ceremony (2014) how each year is like 1 lap of a mile &amp; #AnythingisPossible like being a Med stdnt &amp; breaking a world record. https://t.co/MQ6lY4gDjS,"Columbus, OH",United States,-82.98577205,39.9946835
5691,drmidrmi,@ranitmd strong medicine powerful voice from a woman family physician leader - my thoughts exactly : remember the living in our fight for gun sense laws and in our demands for more research and public health oversight https://t.co/gGe8Ss2Z64,"Ukiah, CA",United States,-123.2099555,39.145408
2070,droozzzey,"Fever, cold, sore throat .. all at the same time","Los Angeles, CA",United States,-118.4119065,34.0207895
1576,DrOziOfficial,"I have been really sick, and I dont know what is up. But I am still coming through to play tonight.","Grapevine, TX",United States,-97.079654,32.93183385
3759,DrPuls,"3)Whether or not you want an epidural2) Whether or not you've ever had the flu (you still need the vaccine!)1) What variety of shea butter you put on your belly","Greeley, CO",United States,-104.735476,40.4144955
4412,DSports24,"@diabsoule @ATVS_ChefBilly @gbdawkins But I ponder this question, do you think it helped or hurt his draft stock by coming out with this information?","Central, LA",United States,-91.0346685,30.54244
3135,dualscar,my body feels like it's broken today alskslsl my neck/shoulder still hurts like hell and one side of my throat is sore for no reason,"Savannah, GA",United States,-81.1096165,32.0172845
3201,dumbthot666,me and kevin just overdosed on sore throat spray,"Kansas City, MO",United States,-94.5592817,39.1000485
8968,dunn_shawnee,"If someone hurts you or has hurt then leave. You only have so much time so why waste it on irrelevant people. If someone loves you they wonâ€™t hurt you, itâ€™s that simple. Stand up for yourself and your happiness because no one else will.","Azle, TX",United States,-97.5425839,32.8875775
