"","screen_name","text","place_full_name","country","lng","lat"
"2439","joanjettofarc","@mjperkowski @butnotinlove i'm about to try it as well! just got off the phone with a condescending &amp; unhelpful c*ty year hq employee about my missing w2 so hopefully they send it along soon &amp; i can get started 🙇‍♀️","Plymouth Township, MI","United States",-83.4898095,42.372629
"2457","perboson","@stellabardot1 That’s bad but good that you smile.
Well hope you be good soon! 🌹","Torrance, CA","United States",-118.3512176,33.83371455
"2488","SandraPersing","@larsberg_ Oh no!!! Get well soon 😷","Sonoma, CA","United States",-122.46199,38.2906475
"2491","jorelcorpus","@saabmagalona Just did. Get well soon to your kid!!!","Los Angeles, CA","United States",-118.4119065,34.0207895
"2500","TheMainBB","Ug these 3 days are going to be so hard without you I already don’t sleep but this is going to make it so much harder. I love you get well soon so we can chill. https://t.co/NoNRxBLRFL","Illinois, USA","United States",-89.2665075,39.7393005
"2507","PatHale915","@orlandomayor Glad everyone is safe and ‘Thank You’ to our Firefighters!
Get well soon!","Orlando, FL","United States",-81.36777265,28.50167835
"2510","OhJodi_","@ayahnaaragon Nah. Because I’m proud of who I am. Get well soon, shorty.","Brooklyn, NY","United States",-73.9487755,40.655138
"2515","OhJodi_","Idk how some of y’all can keep a straight face when you say you’re “good” people. 
And it’s usually the “Twitter is for fun” folk. 

But. Sorry, not sorry...
Talking sh!t about other people all day isn’t my idea of “fun”. 

Get Well Soon.
♥️","Brooklyn, NY","United States",-73.9487755,40.655138
"2524","coreydu","@NBCSWarriors Get well soon @1jordanbell #ScoDucks","Oakland, CA","United States",-122.2286855,37.7919941
"2551","allstartat2","Been in a lot of pain all night heading 2 shands 2 get it checked out,if I had a  appt with U 2 day please send me a text or dm me on here &amp; I’ll get with u as soon as I get well &amp; back at the shop .. thank you everyone for the well wishes,hope y’all have a great day🙏🏼🙏🏼","Florida, USA","United States",-83.804475,27.698682
"2555","RickJWheeler","@aevanko Get well soon","Manchester, NH","United States",-71.4440806,42.97119905
"2577","BlueBellmore","@KodasDad @CMUWBBall @CoachSueG @CoachHeatherO @CoachCShelton1 @CoachPagina @cmu_wbbmanagers @6thManBand @CMUAthletics Get well soon!","Michigan, USA","United States",-86.27053925,45.00118
"2588","christintininin","@JennalynFabian Get well soon, ate!!! 😘","Pennsylvania, USA","United States",-77.604684,41.1179365
"2593","drahsturgis","@hpcomics_ @D_MacPherson So sorry to hear this! Get well soon!!!","Kentucky, USA","United States",-85.7682405,37.822244
"2596","jrmoreau","@hudsonjameson Get well soon to the Mrs!","Worcester, MA","United States",-71.812438,42.27576
"2600","andrewdecker593","@JenniferHorsle3 @MelindaCarlos @BoomerAndDale @LTDansCrew @JessieTorres09 I hope you get well soon 🙏","Forest Hills, MI","United States",-85.50071195,42.913149
"2612","frfldres12","Get well soon! https://t.co/WbNVG4yIoi","Fairfield, CT","United States",-73.2781465,41.1746485
"2643","YanKennon","Get well soon Boss! https://t.co/4wZ4qCMlHJ","Florida, USA","United States",-83.804475,27.698682
"2657","drdelusional","@k_santhi Take care and get well soon","Brookfield, WI","United States",-88.12942475,43.06062155
"2675","yelocggerg","@gorillamike223 😔 Michael. Sounds as if you have the flu.
Get well soon!","Colleyville, TX","United States",-97.1432935,32.89191465
"2756","twood20","@Math_With_Mr_K @amyzimmer @AthleticsDmhs @lqathletics @CCLionsSports Get well soon. @amyzimmer","La Quinta, CA","United States",-116.2781615,33.6680455
"2779","Ashlybird","We love you Stan Lee! Get well soon 🖤🖤🖤🙈🌻🌻🙏🙏🙏🙏 #Stanlee #Marvel #Message https://t.co/UZD1Je57Xt","East Los Angeles, CA","United States",-118.159729,34.0352975
"2833","JonesLorri","@thehill Get well soon baby boy.","California, USA","United States",-119.3066075,37.2691755
"2867","Princess810","@WendyWilliams @MrJerryOC Miss you Wendy. Great choice in the hilarious JOC! Get well soon!","Delanco, NJ","United States",-74.951852,40.04808635
"2919","EverettWa","@1HillFletcher @cameron_kasky Campaign finance laws have to change. I don't want a movement where many good politicians get in as people finally wake up and vote en masse just so big money can just sit back and say 'well, by law these guys will be gone soon. The new guys will want our money.'","West Lake Stevens, WA","United States",-122.09639715,47.99214235
"2923","rkvittetoe","@Marla_Meyers @mjanders1 It went well!! Had some great comments and questions. I recorded it, and we’ll get the recording posted soon if you want to catch that version! 😀","Washington, IA","United States",-91.69417905,41.2978081
"2935","Conservative_TM","@jennajameson Get well soon 🙏🤒🙏","Ohio, USA","United States",-82.66946745,40.3651595
"2944","annamathews64","@BigBennyRadio Prayers you get well soon","Albuquerque, NM","United States",-106.6327181,35.1170026
"2965","ROSEofKRISS","Me sending a “get well soon” reply on canvas when my professor cancels class due to being sick. https://t.co/3IVqOAkEXq","Alabama, USA","United States",-86.6807375,32.576227
"3023","resing","@Yana_Berkovich Get well soon!","Kirkland, WA","United States",-122.20190475,47.680319
"3030","rockwild","@hoandri_S The tissue will stop the bleeding you might have to pinch it to apply pressure.  You might have to see a Doctor to find the cause.  I hope it's just dry air.  Nothing serious.  Get well soon.","Cedar Park, TX","United States",-97.8136448,30.50595825
"3037","AngryMelinaFan","@ReneeYoungWWE Get well soon Nee Nee","Brooklyn, NY","United States",-73.9487755,40.655138
"3105","HAWKSSOCCER97","Trivia Night coming up soon as well. Get your table of 8 together now, come out and have a good time, &amp; support the girls. Hope to see you there! https://t.co/UC4CbGXroT","Missouri, USA","United States",-92.4367735,38.3045585
"3116","ImGumby17","Get well soon @Anthem_Singer https://t.co/pFYLVW8kXK","Oak Lawn, IL","United States",-87.75953285,41.708954
"3141","RealDoubleMs","Too bad it’s illegal to be me in Malaysia.  Oh well, guess I’m not going here anytime soon. https://t.co/2ZNQNQMqbD","Sandy Springs, GA","United States",-84.3524446,33.943457
"3167","THECOOKINMAMA","Get well soon Kermit! 😭@Jenna_Marbles @JulienSolomita https://t.co/gf2KkpSHPu","Henderson, NV","United States",-115.03833685,36.006256
"3171","iPoke_em","@thicknlong Get well soon and get meds","Forest Park, IL","United States",-87.81878475,41.868485
"3202","catsnokids1","@RachhLoves Get well soon Rach! We love you","Andover, FL","United States",-80.2139035,25.965358
"3203","__missnrt","Get well soon! 💪🏽 https://t.co/UOIRsb6c9T","Starkville, MS","United States",-88.8216885,33.456504
"3248","Johnnystill1","Napheesa Get Well soon https://t.co/3jspRWWGhu","Portland, CT","United States",-72.61598835,41.5996715
"3300","boromiya","Wishing you all the best of luck .@irrfank. Hope you get well soon.","Durham, NC","United States",-78.8954403,35.9909825
"3304","mattleong13","@GregCipes Good vibes, Dude! Get well soon!","Des Peres, MO","United States",-90.4495815,38.593522
"3307","cholawitch","HATERS ARE MY BIGGEST MOTIVATORS GET WELL SOON BETCH","Portland, OR","United States",-122.63090815,45.53640175
"3335","iBagels","Not surprised seeing Stecher help him off the ice, get well soon Brock! #UNDproud https://t.co/WsTkxWtZye","Grand Forks, ND","United States",-97.065563,47.907497
"3358","JohnRJohnson","@KJShifter Hicks may as well just publish her diary right now and get the cash because it's going to leaked evidence soon enough.","Los Angeles, CA","United States",-118.4119065,34.0207895
"3368","RonSulley323350","@MCRUDE666 @wasabi @darthnerfherder @gokugirl @IronWolf714 @thebidbod @john_kamars @_Cristian_Vlad_ @EByzio @Gillster37 @ig88lau @CassyC2107 @bollenator2 @iGot_C3PO @NotDrSheldonC @DarthContinent @DT2ComicsChat @berskisolo @zentothehead2 @SocMediaSaint @nigel_kirton @Admiral_Siege @MaraRanger @PenelopeRuzy @879P @woodysalaskan @RenHart1965 @DrMadStudio @wildwaterstu @RaulOrozco @indamicks @SmMarwood @stardust1006 @MenaGP1226 @ItsNotRevenge @WolverSteve @DeadlyOracle @LoriOrgana @Listerine @ScopeMouthwash @Drosha01 Dude, hope ya get well soon.hang tough.👍","Arvada, CO","United States",-105.12818845,39.8202065
"3389","timarrik_","Jealousy is a disease bitch. Get well soon","Baltimore, MD","United States",-76.62048175,39.284713
"3392","562alexd","@IJ14_ @babyitsmb @IamAkademiks Nah not at all, I'm just saying his style will get old soon so he might as well enjoy his fame","Orem, UT","United States",-111.6964685,40.29511325
"3404","Jataylor41","@elflein65 Get well soon Pat!!","Galloway, OH","United States",-83.1576985,39.8999965
"3415","jpbflyers201","@TSN_Sports sorry to hear that but wish him the best!!!  get well soon","Pennsylvania, USA","United States",-77.604684,41.1179365
"3416","Kageinator","Well looks like I'll be sending my laptop to MSI soon to get a clean wipe I'll attemtpt to stream when I get it back","South Carolina, USA","United States",-80.926628,33.6311395
"3418","WallyWaltz_","Get well soon boogie https://t.co/BnhHnyyn1S","Mountain View, CA","United States",-122.0814425,37.39685295
"3440","powell1470","@LosPonies Get well soon Vinnie!","Arvada, CO","United States",-105.12818845,39.8202065
"3451","HERVLEON_","Get Well Soon @neymarjr, Los Blancos te esperan pronto.","Clark, NJ","United States",-74.318071,40.62175645
"3462","Traeuhl60","Yo didn't know Neph had surgery! Praying for a Speedy Recovery and Get Well soon my man!👊💯 https://t.co/XBtuEjvHWW","Plainfield, IL","United States",-88.22306195,41.6239585
"3522","HoiTea_ToiTea","Feeling under the weather? Try our Get Well Soon, lemon Ginger lemonade latte! @ HoiTea ToiTea https://t.co/cHbw8dAnPP","Indianapolis, IN","United States",-86.1429225,39.7795625
"3548","Tj_real","Boogie got the crutches though 😂💀 get well soon Big Boogie :( https://t.co/Yed87DFD8b","Houston, TX","United States",-95.4464865,29.8384948
"3564","M33S3","I myself dealing with similar things and being a huge Cavs fan made this such an amazing read. Thx for opening up K Love, seriously. Get well soon. https://t.co/jqE68w9bbB","Athens, OH","United States",-82.0964045,39.320384
"3567","Julia_Frederick","TFW your department sends you “Get Well Soon” flowers! 😍😭💐❤️ https://t.co/A17CfhNRXx","Chicago, IL","United States",-87.732013,41.83358445
"3588","dillonking55","@EyesWideKubrick I mean, if it goes over really well, I wouldn't put it past them to possibly give it an earlier release. I guess we'll see how things go. I do hope we start to get more info on it soon. The wait is killing me lol","Brooklyn, NY","United States",-73.9487755,40.655138
"3590","CnickelsonHp","@charwinslow Get well soon &amp; GO to the Dr, at least you’ll know!!","Sugar Land, TX","United States",-95.6316893,29.6034639
"3596","MrBrandonBurkes","get well soon 🤔😐🤣🤣 @ Greensboro, North Carolina https://t.co/LhTsAxBrWy","Greensboro, NC","United States",-79.8573635,36.090397
"3598","Dr_Kaco","@cooper__999 🙏🙏🙏get well soon","Los Angeles, CA","United States",-118.4119065,34.0207895
"3600","FredPompei","@GraceElizabethR Well that’s great! Get well soon💕","Wisconsin, USA","United States",-89.5694915,44.900818
"3612","KMarie4279","Whew! That was pretty crazy, scary last night. Rest up and get well soon @BBoeser16! https://t.co/66UaWfEDhJ","Fargo, ND","United States",-96.8300925,46.8648825
"3631","seversace","@NocturnalTweak Ew Jim, no one wants your germs. Get well soon, though! 😋","Los Angeles, CA","United States",-118.4119065,34.0207895
"3635","rileycopelane","@okayplayer Get well Soon R/R prayers going out to you 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾 fan","Baltimore, MD","United States",-76.62048175,39.284713
"3689","FHgrad99","Get well soon @BGraves05! Didn't want to see your start end like that.","St Charles, MO","United States",-90.51768415,38.7930465
"3718","maria_eaton1","@hockeyoveryou @LAKings Awe get well soon Jess!! 🌸🌸😘🦁","San Diego, CA","United States",-117.10498915,32.8100122
"3720","FaroukKannout","@imfivefeet I hope u get well soon!!!! Love u 💕","Chicago, IL","United States",-87.732013,41.83358445
"3736","freemantrey_","@_parismortonn :( get well soon &lt;3","Virginia, USA","United States",-79.420865,38.0033755
"3761","SpryUte","I thought I heard @UteGorilla’s voice today and I ran around looking for him like a lost puppy...get well soon, buddy. ❤️","Park City, UT","United States",-111.4991495,40.65328085
"3771","AlliPaige2015","Everyone send prayers to my little @mflowers_10 as she has nasty food poisoning 🙁 Get well soon, Little! Love you!","Indianapolis, IN","United States",-86.1429225,39.7795625
"3783","BublegumTV","@ShiitsNJiggles I’m glad to hear momajiggles is doing good and tell her I said to get well soon and we love her!! https://t.co/9tq2ao6695","Pottsboro, TX","United States",-96.667515,33.7707775
"3793","CleOptiRealist","@RealTristan13 appreciate you buddy, get well soon!","Willoughby, OH","United States",-81.411805,41.655578
"3797","buckeyegal621","Get well soon!  See you back in the net soon!  #CBJ @SergeiBobrovsky","Columbus, OH","United States",-82.98577205,39.9946835
"3806","Dr_Timefox","@SilverYote Get well soon Silver","Chicago, IL","United States",-87.732013,41.83358445
"3816","JamesFormisano","@NeokaiTiger im sorry -- get well soon!","Dumont, NJ","United States",-73.993189,40.945262
"3872","TAkinyinka","When I was much younger, if you're absent from school for a couple of days due to illness (or any other reason), friends will mobilize and pay you a surprise (no mobile phones back then) get-well-soon visit either during lunch break (illegal) or after school.","New York, USA","United States",-75.770041,42.746617
"3919","LockdownJa_LLS","@ThatEppsKidd25 get well really soon!","Dayton, OH","United States",-84.200366,39.780358
"3961","DbackFan918","@jennajameson Get well soon.  ☺
On a positive note;
This week or so of misery, does build up the immune system against future illness.","Queen Creek, AZ","United States",-111.63453095,33.2423703
"3975","jason_fairall","Damn, Handel this is some serious stuff man. I hope you're ok. Take it easy, but get well and come back soon. @billhandelshow https://t.co/FGZNh9oX5X","Whitehall, OH","United States",-82.881943,39.968867
"4001","RoseTintedVisor","@sybilstarr Get well soon Sybil","Brooklyn, NY","United States",-73.9487755,40.655138
"4059","LauraHayesDC","No!!!!!! Get well soon Toch! https://t.co/F9ybC4EU8o","Washington, DC","United States",-77.0143985,38.89860285
"4060","SailorjX","Dear @TheRealStanLee get well soon!!! You have a lot of Cameos to do!! ❤️","Florida, USA","United States",-83.804475,27.698682
"4069","HamrickJean","@MarshallRamsey @clarionledger Thank you Thad for what you have done for ms. Get well soon and God bless you.","Mississippi, USA","United States",-89.876449,32.571032
"4094","mikushnookems","@MilesThestia im serving up so warm tomato soup with oyster crackers for ya!! ;o; get well soon!","West Chicago, IL","United States",-88.21806215,41.90289175
"4172","Sufilight","@waltshaub Get well soon! I will miss your tweets. You and Seth Abramson are the reason why I am back on Twitter.","Portland, OR","United States",-122.63090815,45.53640175
"4206","erinamunson","@jennajameson Get well soon, my favorite hot mama 😘","Alhambra, CA","United States",-118.13667595,34.0855965
"4217","JakeHanson1980","Thinking of you @RuthieAnnMiles . My condolences to your whole family. You will always have an angel watching over you from now on. Get well soon- we NEED you. Love @JakeHanson1980 💐 https://t.co/osQMkD8cZf","Sebastopol, CA","United States",-122.8273625,38.398927
"4224","kdh______","get well soon bro 💙☹️ https://t.co/cr279gndS8","Camden, NJ","United States",-75.0997125,39.93748535
"4242","msraija","@GoldenKnights Get well soon! 🤗🤗🤗🤗( hockey hugs, for you and fam)","Sunrise Manor, NV","United States",-115.0611275,36.1847539
"4267","paula_m_cuevas","Kelley: Ellyn did you know @MaryMcDonnell10 has a new podcast out. #LadyBamPodcast 
Ellyn: Yes, mom has been talking about it non stop. 
Kelley: So sis you going to listen as well.
Ellyn: Yes, soon as i get in from classes Tuesday.
Kelley: Sounds cool. ❤😘","Florida, USA","United States",-83.804475,27.698682
"4289","BrianBogan5","@JohnBrennan @realDonaldTrump Well said. The epitome of, “If you don’t stand for something you’ll fall for anything”. Many have chosen to stand for Trump but will soon realize the error of their ways. Get ready for the ground of our feet to literally be shaken when Trumpmis exposed for the Traitor he is.","Lake Dallas, TX","United States",-97.024787,33.126924
"4307","Sunaina224ever","Ur such a beautiful artist. It pains me to see anyone go thru health problems. No matter what age, gender, background, we are not exempt from facing such challenges. May all the Gods heal u Mr. Khan. Get well soon. 🙏 https://t.co/zFuim0y4dL","California, USA","United States",-119.3066075,37.2691755
"4312","JamesStorehouse","It's a girl!🎀When we hear of an aged out foster youth without support and community, we rally around! It's fun to watch mama and big-brother-to-be get excited and get well prepared to welcome this baby very soon! https://t.co/k5DTRa5PDA","James Storehouse","United States",-118.950717,34.194496
"4318","MarkOliveras215","@IamLilimar Awww that’s unfortunate Lili. What’s not feeling good on you? Get well soon, te quiero mucho","North Ridgeville, OH","United States",-82.0196119,41.3824635
"4352","michaeld0716","@NikuKazori Get well soon! It's been a rough flu season. Hopefully, spring will spring us all back up again. 👍😉","San Antonio, TX","United States",-98.5406515,29.417501
"4357","quiambee","@SsantokkiDene Tigiltigilan mo na please get well soon 😘","Los Angeles, CA","United States",-118.4119065,34.0207895
"4358","delgadomarylou","@blakeshelton Please get well soon! I send my Prayers!!🙏🙏🙏❤️❤️😘😘🤗🤗🤗","Colonial Park, PA","United States",-76.805553,40.3021915
"4363","mxriar0se","@KoriTheLion 
My prayers go out to you wish u nothing but strength, love, and support luv ya girl&lt;3 can’t imagine what you’re going through rn hope you get well soon!!!","Sugar Land, TX","United States",-95.6316893,29.6034639
"4368","CarlRayLouk","@jennajameson Get well soon @jennajameson","Virginia, USA","United States",-79.420865,38.0033755
"4375","rohitkhilnani","Get well soon @irrfank !! Prayers are with you. https://t.co/wJRPEegUUh","Greenwood Village, CO","United States",-104.9238215,39.62028215
"4376","FlynFish777Crew","I’ve had him picked for the win several times! Get well soon dylanferrandis… https://t.co/P5HYLb3u9A","Atlanta, GA","United States",-84.433106,33.7671944
"4429","Reggie_Regz22","@reginevalcasid Get well soon to both you and Nate. 😁","California, USA","United States",-119.3066075,37.2691755
"4431","Limbo1stCircle","@ThatKevinSmith Get well soon Farman, check out my Batman idea, and my Supergirl idea. For movies of course. You could find  it somewhere or call, shit come over. #MewesNews","Lake Forest, CA","United States",-117.671611,33.6463475
"4444","jacobhunni","@VoiceOfOBrien Nooooooo! Get well soon! &lt;3 https://t.co/3PZSAZZp01","Huntington, IN","United States",-85.498108,40.884839
"4464","spunion_ring","yheti is such a vibe. i fux w him hard and if u don’t then i’m sorry get well soon.","Oak Lawn, IL","United States",-87.75953285,41.708954
"4487","lauraaa_raee","Love when my sister had all day to take a shower but takes one as soon as I get home knowing damn well I wanted to take one.","Enterprise, NV","United States",-115.2344355,36.01880475
"4491","naturechronicle","@susanjtweit Get well soon. 🧡 ;)","Oregon, USA","United States",-120.5834015,44.14543645
"4529","Stevenmetcalf7","@jennajameson Yes . might be the flu . chicken soup and Gatorade get well soon. 🍻😎😎😎","Tustin, CA","United States",-117.802135,33.73378335
"4544","NashRes","@jennajameson OMG! Yeah! I think so. Get well soon babe.","North Carolina, USA","United States",-79.86103375,35.1704985
"4553","ehiggins3rd","@RebekahWorsham I don’t agree with your views but I do hope for a speedy recovery. Get well soon.","Salt Lake City, UT","United States",-111.91702575,40.76580515
"4557","maria_santeria","Hoping you get well soon.  Thanks for your perspective. https://t.co/VWABfXMPwZ","Salmon Creek, WA","United States",-122.6667405,45.72893
"4572","ZechHarvey","@AngerMonkey Get well soon!","Fincastle, KY","United States",-85.55709585,38.312902
"4575","Coachmckenzie","@CoriDavison @braddavi34 Get well soon,wishing you a speedy recovery.","Minneapolis, MN","United States",-93.2620465,44.9706105
"4576","inzachslane2001","Get well soon @ImZachHerron ❤","Chicago, IL","United States",-87.732013,41.83358445
"4587","Debwrightjones","@superspedteach Get well soon.","Tennessee, USA","United States",-85.9785995,35.8305215
"4610","preddigirlgreen","granddad get well soon. ❤️❤️","North Carolina, USA","United States",-79.86103375,35.1704985
"4635","Tokifox","@NeokaiTiger so glad to hear youre ok (relatively) get well soon but dont rush it","Alafaya, FL","United States",-81.1850665,28.529141
"4663","KoralinnGaming","@RomanAtwood Hopefully it’s not appendicitis, I had it a few months ago. Get well soon!","Great Bend, KS","United States",-98.7763765,38.3718765
"4666","Joey32699345","@julieroginsky @julieroginsky you are CORRECT . He was APPARENTLY rattled in self destruction mode -I say , sadly, drug as you say GET HEALTHY by getting well soon &amp; yes y WASN'T the cameras turned OFF @MSNBC @CNN THAT was pitiful of y'all to let 🇺🇸 see that ✔🇺🇸 @seanhannity @GreggJarrett","Henderson, GA","United States",-81.2687265,31.9999955
"4678","darlin133","@ThatKevinSmith @TheCWSupergirl Get well soon SIR!","Waukesha, WI","United States",-88.240004,42.9816382
"4699","jayleeson","@gardnerselby Okay so I stole this and made a slight edit in the piece. Hope all is well Gardner. Need to get you on Other Side soon","Lubbock, TX","United States",-101.897173,33.5705263
"4714","Kegan05","@waltshaub Get well SOON!  You are a favorite VOICE here on Twitter..👍🏼","Eugene, OR","United States",-123.12240145,44.065621
"4718","LarryTimeBandit","@RedStormIsHERE @VPNightshade @WayneDupreeShow Well as soon as i see a slave. I will give them a 100.00 dollars in confederate money. But lets make sure the Irish that were brought over as indentured servants get their money first. Maxine you need to see your psychiatrist . Says he needs to change your prescription","Tennessee, USA","United States",-85.9785995,35.8305215
"4733","AlesiaCato","@waltshaub Get well soon!","Kansas City, MO","United States",-94.5592817,39.1000485
"4844","chinadollpdx","@Dshippjr Get well soon","Portland, OR","United States",-122.63090815,45.53640175
"4853","JerichoKenny","@SinghBrosWWE Hope rehab is going well. please don`t get discouraged. Plenty of Ice. You`ll be back to entertain us soon enough..Keep your head up and Good Luck buddy","Blackwood, NJ","United States",-75.0286395,39.78953
"4859","BeckyMaune","@FlyDre21 We miss you and desperately need you.  Get well soon!","Yukon, OK","United States",-97.742292,35.5006305
"4876","emilyjworking","@ElizabethNic77 hope u feel better! I always have cough drops if u ever need one. Get well soon 💕","Pataskala, OH","United States",-82.69639725,39.9941625
"4890","samuelj41944686","@AudraLynn21 Hey Andrea, get well soon, I know your voice is gonna be stronger than ever!","Thousand Oaks, CA","United States",-118.9188865,34.1884781
"4897","keenparts2","@usmckennysgt Get well soon Kenny","Ohio, USA","United States",-82.66946745,40.3651595
"4921","marcusagarrett","@B_Ingram13 get well healthy soon BI we need you#BI#Lakers","Menifee, CA","United States",-117.19708265,33.6880475
"4964","exo_imunity","@RomanAtwood Get well soon!","Bend, OR","United States",-121.311582,44.0599381
"4984","BadgerDan19","This is very high praise coming from Coach Joe. Get well soon @braddavi34, wishing you a speedy and full recovery.  God bless https://t.co/3Ae2DvXvWE","Wisconsin, USA","United States",-89.5694915,44.900818
"4991","VictorAlbisu","@SamGrothTennis Get well soon brother","Tysons Corner, VA","United States",-77.230881,38.916761
"4997","MChukovich","@NeokaiTiger Accidents like that are scary to have gone through.   I was in a rollover car accident 7 years ago.   I live with facial scars.   I ripped my upper lip and chin wide open and had multiple  spinal fractures.  Hang in there and get well soon.","Lewisville, TX","United States",-96.99182815,33.04243675
"5021","alftheape","@RomanAtwood @_little_britt_  @RomanAtwood get well soon britt we love and hope all is getting well! You are my favorite and great never forget that.","Pennsylvania, USA","United States",-77.604684,41.1179365
"5036","jaysonbuford","get well soon, bud @RickRoss. https://t.co/xPWMVFlp67","Bronx, NY","United States",-73.8494415,40.8503475
"5042","richardd57","@bfraser747 Get well soon!","Addison, TX","United States",-96.8320095,32.9597875
"5045","SimySemsem","@GericsGizella @Viviane6677 @enriqueiglesias @gabryluce @ModiPuccia @lizangelina04 @timeajuhasz2 Get well soon sis 😷🤒😘😘","Manhattan, NY","United States",-73.9685415,40.780709
"5087","DonnaVVoVV","@kirsthalliwell Ahhh, Kirsty...I've had many a morn..that turned into a day..where you just absolutely can't get out of your own way..and are in NO mood for even the *sound* of someone else taking a breath...lol..Chin up, mate..it's all good..you'll be back to ole' Kirsty soon..Hope you are well","Chincoteague, VA","United States",-75.374976,37.9285045
"5132","yolandaharrisTV","Get well soon @BeanieWells26 https://t.co/rF56AHKEUQ","Columbus, OH","United States",-82.98577205,39.9946835
"5133","mitchysdimple","@sincerelyramos @kirstin @PTXofficial Omg same well I plan to go see her one more time so I’m hoping to get tickets soon","Bronx, NY","United States",-73.8494415,40.8503475
"5200","betsylucileray","Oh no!!! @RickRoss get well soon !!!!","Anaheim, CA","United States",-117.851089,33.842863
"5213","Shadid13","@OtisKirk247 Get well soon, Otis!","Arkansas, USA","United States",-92.131274,34.7519365
"5256","FredPompei","@GraceElizabethR Everything will be fine. Get well soon","Wisconsin, USA","United States",-89.5694915,44.900818
"5341","jake_harriott","@RomanAtwood Get well soon","Florida, USA","United States",-83.804475,27.698682
"5378","theBrexorcist70","Get well soon mate  #riptrevorbaylis","Wind Point, WI","United States",-87.7983053,42.7957545
"5407","RichardPerkin11","@stevelukather Get well soon 🎸","Oakland, CA","United States",-122.2286855,37.7919941
"5413","AdamGewanter","@SamGrothTennis Get well soon!","Henderson, NV","United States",-115.03833685,36.006256
"5426","mauricefromthe6","New fav pic lmao. Get well soon tho ross https://t.co/zph9AgE6mJ","Jersey City, NJ","United States",-74.06666295,40.7180015
"5466","MattChmielecki","@jmridenhour Sorry to hear that!   Get well soon!!","South Carolina, USA","United States",-80.926628,33.6311395
"5482","bluedrummajor","@RealPaigeDavis @3M @shopboxfox What happened to your back????  Get well soon.","San Antonio, TX","United States",-98.5406515,29.417501
"5501","MzDawnNicole","@RickRoss get well soon boss. Loved your @tvonetv special.","Kansas City, MO","United States",-94.5592817,39.1000485
"5535","Truly_Southern1","@lisareiss @rmaxpierce @Trump45Michael Am sorry about your flu. Get well soon. I got sick just watching a small portion of that garbage. Sodom and Gomorrah.","Mobile, AL","United States",-88.1615555,30.683649
"5561","US933","Get well soon @blakeshelton https://t.co/FiKbqRpFE1","Fort Wayne, IN","United States",-85.1700515,41.086917
"5584","Ladesade","@KyleDHester @Xfile73 Get well soon!","Whittier, CA","United States",-118.01885585,33.9759175
"5585","FountainSqAC","Our handsome #mcm, Milo, has some wild ears! 🐕 Unfortunately, ear infections can happen to even the most adorable of ears... Get well soon, Milo! #fountainsquarevet https://t.co/U10oNUW1BS","Indianapolis, IN","United States",-86.1429225,39.7795625
"5587","BrandNBlazn","(Sends Get well soon *card) https://t.co/XeG9L7FBTT","Tuscaloosa, AL","United States",-87.5334065,33.1966005
"5590","anthroguy101","@NeokaiTiger I hope you get well soon.","Baxter, MN","United States",-94.26754155,46.34530685
"5599","QueenBeeGiftery","Looking for something a little more in your “get well soon” card? @ The Queen Bee https://t.co/vify5kMisO","Ogden, UT","United States",-111.9650695,41.2177985
"5615","Dragore94123","@NeokaiTiger Glad your alive man. Please get well soon.","Lancaster, OH","United States",-82.596627,39.736975
"5642","Timmyh_19","@ScottieUpshall get well soon Scottie! #trueblue","Mehlville, MO","United States",-90.31525745,38.505017
"5654","carol08156","@mothermission Well, I was feeling the same way too! I’m going to give it my best shot to feel better about myself,&amp; pray that things will get better soon! You have a really wonderful day, honey! I love you too! https://t.co/5gECmVBNUq","Deptford, NJ","United States",-75.12367095,39.815139
"5716","CaptAwesome82","@TheRealStanLee get well soon!","Bakersfield, CA","United States",-119.025163,35.3469013
"5723","preston303","@erniebjorkmantv @chris_tomer @KenClarkTV @chrisparente @DrewEngelbart so much for the women's movement on @ch2daybreak hmmmm

 @NatalieTysdal get well soon","Commerce City, CO","United States",-104.8695335,39.8533665
"5834","AngelaK95032863","@nickcarterfan12 I haven't heard anything from @SophieWiz95 hopefully she will get back to me soon as possible how are you doing this morning my friends? ♥️😇💙💖😀 Hope all is well with everyone I'm doing good right now love you as friends","Dutton, MI","United States",-85.595235,42.838522
"5935","DjPriddy","@LeepingLadybug Well I hope you get some sleep soon","Kentucky, USA","United States",-85.7682405,37.822244
"5936","TracyNFIPagent","@bfraser747 Hope you get well soon.","Yonkers, NY","United States",-73.860857,40.9445675
"6025","HipUncle","Focus on your health, worry about us second, get well soon💖 https://t.co/xiMGIUHMzK","Pico Rivera, CA","United States",-118.080024,33.9939205
"6099","fsu_lebs","@RichHomieHoang on the toilet as soon as we get home from anywhere knowing damn well ima use it next https://t.co/WdHLd6F5yD","San Francisco, CA","United States",-122.4359785,37.7706565
"6117","HashtagHowie","@J_poyer21 Wow. From a man who takes a beating every Sunday...gotta be honest #21...your pain has made me feel a little better about myself today 😁 Get well soon! And I hope you rolled that sucker in some cornmeal and ate him!!!","Cortland, NY","United States",-76.17692,42.599418
"6121","Pennymi18928025","@Breaking911 Get well soon sorry for what has happened to you you're in my prayers","St Joseph, MO","United States",-94.82768645,39.758329
