"","screen_name","text","place_full_name","country","lng","lat"
"1591","actualgayrobot","I lost my meds &amp; my body is sore &amp; my throat hurts rip","Gilbert, AZ","United States",-111.7385665,33.29521475
"1600","xthedepthsx","I woke up with sinus problems and a sore throat the week of midterms. https://t.co/FrIIYNGMX0","Huntsville, TX","United States",-95.54726925,30.7060885
"1601","stephaniearia_","sore throat you say???? 
I need 5 shots stat https://t.co/EvqOqScOot","College Station, TX","United States",-96.2916485,30.58547135
"1616","serennaaax","i have a sore throat fukfhcbfidjjdj im going 2 cry i feel terrible","Milpitas, CA","United States",-121.896165,37.431473
"1636","GoddessSadie","#DommeDown Fever, sore throat, eye pressure https://t.co/C46psQRV4i.SHIT someone bring Me Lemongrass soup from #ThaiESan STAT! Working from bed 2day. #Niteflirt callers be warned My voice is deeper than normal &amp; no one gets coddled today BUT Me!","Phoenix, AZ","United States",-112.1246767,33.5528626
"1679","40sznshorties","My throat is killing me. I’ve been waking up with a sore throat and today it just got worse 😣","Corcoran, CA","United States",-119.5641965,36.0872145
"1686","Youure_Welcome","Woke up w/ a sore throat I sweartogawd if I’m getting sick imma throw a fit","Marysville, WA","United States",-122.1645275,48.0887572
"1696","dappermegan","when you wake up with a bad sore throat/cold thing goin on so you have to call out bc critter would kill you https://t.co/u3k0DTREiG","Riverside, CA","United States",-117.397616,33.935822
"1698","Nokaoi5","Both kids sick with fevers and vomiting, husband has a sore throat, and I’m over here like https://t.co/vgOwSbomAJ","Hays, KS","United States",-99.31768935,38.88194975
"1710","_jayonce__","My throat still sore 🙄","Princess Anne, MD","United States",-75.69234845,38.194099
"1737","xaquaperro","Ugh I have a sore throat and I really don’t want to go to work but I don’t want to use my PTO😭😭😭","Costa Mesa, CA","United States",-117.9056455,33.6636085
"1755","KaylaHernandezx","Sore throat &amp; body aches? Wow sounds like you had fun😭😭 lmaoo https://t.co/RiqcpC73BR","Boston, MA","United States",-71.0887125,42.3136695
"1758","socaro_","I take my vitamin C’s every morning and every night yet here i am waking up with a sore throat!!!","Country Club, FL","United States",-80.32263045,25.9402816
"1763","GirlIncognito29","Curled up on the couch feeling like crap...stupid sore throat and horrible headache #sickday #notgettingoutofbed","Port Chester, NY","United States",-73.667436,41.0062425
"1773","kennedysabree","my throat sore af man. i know a cold is coming ☹️","Atlanta, GA","United States",-84.433106,33.7671944
"1788","madisonkaley18","I feel like absolute death. Fever and a sore throat when you get older and are home alone are not fun 😭","Knoxville, TN","United States",-83.9638415,35.9824705
"1808","mishyeol","My throat feels sore 😭 huhu pls let me sleep","Los Angeles, CA","United States",-118.4119065,34.0207895
"1809","DayAyeYo","Smh my throat was already sore from being sick but tonight made it hella worse FUUUUCK IT THO","Coppell, TX","United States",-96.9827886,32.958255
"1810","DylanChampion9","Gotta love waking up to your throat being so sore that you can’t even hardly swallow anything....","North Carolina, USA","United States",-79.86103375,35.1704985
"1843","arinelletiandra","Dry air always messes with my. Sore throat, coughing. I hate it.","Tallahassee, FL","United States",-84.266174,30.4762155
"1844","tobimarie97","I asked my mom if her throat drops tasted bad and she told me no.... well she lied. They taste like cough syrup 🙃","Jacksonville, IL","United States",-90.2320415,39.7360276
"1856","PERFECT_Loveeee","These cough drops isn’t working for my throat, seems like it’s more like candy if anything 🙄 cause I keep coughing wtf 😒 #uncfsu_rys18","Fayetteville, NC","United States",-79.0021125,35.054627
"1858","Itty_Bitties","This on and off sore throat is annoying.","Georgia, USA","United States",-83.1738665,32.6782075
"1866","Yalsowaida","I hate sore throat 🤢 especially when it’s viral","Chicago, IL","United States",-87.732013,41.83358445
"1875","her__93","Shout out to Donna for always making me this whenever I was sick and had a sore throat it really came in handy today 😪💔 https://t.co/uJdbpokLqt","San Fernando, CA","United States",-118.4360087,34.2889865
"1877","iamdesha__","Had an allergic reaction to cherries n my whole throat sore n hurts n it’s red Asf","Houston, TX","United States",-95.4464865,29.8384948
"1878","cabrera_jenette","Running with a sore throat 😓","California, USA","United States",-119.3066075,37.2691755
"1882","Im_ep3","People real good at doing this!! But got a sore throat when it’s time to speak tf up https://t.co/00gJRUwqqg","Missouri City, TX","United States",-95.5089251,29.5742845
"1897","That1PolishGirl","My throat is getting more and more sore which is super since I leave for Mexico on Friday 👌🏼🙄","Sycamore, IL","United States",-88.6949281,41.99250165
"1900","Ashleyq_0603","I have the worlds worst sore throat, I need a slurpee 😭","Southgate, MI","United States",-83.204709,42.206131
"1910","saanddraaaaa","I hate having a sore throat","California, USA","United States",-119.3066075,37.2691755
"1911","davidjohnpeter","@GrizzleMeister LOL so hard I am literally getting a sore throat! This has got to be your best mad mama max tweets yet! Bravo! Sundays are meant for laughter! https://t.co/NDaGDWbzHv","Fairland, MD","United States",-76.9527125,39.076493
"1922","taybabbs","Literally woke up with a sore throat and stuff nose with congestion like how does this happen all at once🙁😪","Indiana, USA","United States",-86.441236,39.7665555
"1926","Kalizabeth17","throat is sore and swollen, my allergies are messed up.. I hate this time of year","Crestview, FL","United States",-86.5847689,30.75044155
"1928","natalieannee97","I have like the worst sore throat &amp; my dad made me gargle whiskey, lime juice &amp; salt and it actually worked 🙃","Katy, TX","United States",-95.824553,29.78399575
"1943","ThinkBigGoLocal","@cgritmon 😂 me!  🙋‍♀️ Slept until noon - woke up and have taken 2 naps - tea sounds like a task but may help this sore throat","McHenry, IL","United States",-88.28937925,42.3354245
"1944","misskasey_","I have a sore throat, I just burnt my finger, and I broke my nail. What have I done to the universe?!","Ohio, USA","United States",-82.66946745,40.3651595
"1958","IAmPicasio","@summerrof69 my throat is sore. I have a cough and feel slower than usual.","Oxford, MS","United States",-89.53377,34.35467
"1974","Ajnarciso_","Sore throat 😭","Los Angeles, CA","United States",-118.4119065,34.0207895
"1985","okMute","Also helps with sore throat, heart break, anxiety, depression.. shit you name it 🤷🏻‍♂️ https://t.co/b1KKTeR6OJ","San Diego, CA","United States",-117.10498915,32.8100122
"1988","imanimcm","Anxiety is losing your voice after having a sore throat for days and thinking you’re faking it, forcing yourself to try to talk normally so people won’t think you’re faking","Pennsylvania, USA","United States",-77.604684,41.1179365
"2068","Natalie85810347","Sore throat 2 Mr pibbs last night that's not it its the heating system","Illinois, USA","United States",-89.2665075,39.7393005
"2070","droozzzey","Fever, cold, sore throat .. all at the same time","Los Angeles, CA","United States",-118.4119065,34.0207895
"2071","Dahabzz","Went home for two days going back to campus with a sore throat and a cough.. how do I always get sick","Houston, TX","United States",-95.4464865,29.8384948
"2072","joslynnjuarez","Woke up with a sore throat, runny nose, and weak stomach...it’s gonna be a bad first day of work. Fml.","Corpus Christi, TX","United States",-97.432425,27.737151
"2085","jwprentice13","No brazil today...Home with a sore throat 😏 @ Alexandria, Virginia https://t.co/2HJ2Fzum3W","Alexandria, VA","United States",-77.0908695,38.81738005
"2087","MisterLvG","Woke up with a sore throat and semi ear infection.. last night's weather sucked balls. https://t.co/xBtshBEnBT","Chino, CA","United States",-117.67325425,33.98733245
"2101","_ally_chavez_","I’ve had a sore throat &amp; terrible cough for about a month now. Like it’s not going away. Lowkey think I’m getting mono again. Plz help.","Kentucky, USA","United States",-85.7682405,37.822244
"2104","gmann6448","Bad news: sore throat still lingering &amp; my voice is shot
Good news: neighbors can’t file a noise complaint as I can’t scream at the tv #GoBearcats #BeatWichita","Cincinnati, OH","United States",-84.5398123,39.13703785
"2106","JennMGreenberg","I woke up today rocking a pink-eye-induced Rocky Balboa look. Guessing it's viral since I also have a sore throat. Either way, I'm not sharing this with family at church, especially elderly and newborns. So I'm home churching it this morning with my tot and my cat 😇🐱📖","Texas, USA","United States",-100.0768885,31.1688935
"2163","maharyfuentes","I just woke up from coughing. Anxiety, nausea, congestion. Can anyone tell me what’s wrong 😭 this is not a common cold.","Larkspur, CA","United States",-122.5266845,37.9400125
"2166","leaaannneeee","my throat is so sore from screaming at the game yesterday","North Carolina, USA","United States",-79.86103375,35.1704985
"2171","cealdrich","Fever, sore throat, horrible headache, but manned up to get the boys… https://t.co/3Csj0SIDrM","New Jersey, USA","United States",-74.7243235,40.0730405
"2176","FabulousTripleA","😮 what an embarrassingly awkward  morning. Woke up at 6:45am w/a sore throat &amp; cough( all wknd) so I texted my boss &amp; two other coworkers that I’m staying home today. I wondered why my alarm didn’t go off nor had I laid out my clothes.....until it hit me...it’s SUNDAY! 🤦‍♀️","Alexandria, VA","United States",-77.0908695,38.81738005
"2183","christraynor","I'm sick now. Whopping headache. Sore throat. Emergency barf into the kitchen sink at 2:00AM and this STILL MADE ME LAUGH!!!
#Oscars2018 #GreatMovieLines 
#TheGodFather https://t.co/747kdzd6ub","Wayne, NJ","United States",-74.2424095,40.948353
"2185","_heyysamanthaa","Also tell me how I woke up with a sore throat and my nose running. Cool 🤙🏻","Florida, USA","United States",-83.804475,27.698682
"2192","Lexis_Marieee16","Stuffy nose: Vick’s. Headache: Vick’s. Congestion: Vick’s. Can’t sleep: Vick’s. Anxiety: Vick’s.","California, USA","United States",-119.3066075,37.2691755
"2202","SteveMGolf","Sore throat? You have the clap, fam. https://t.co/t8zycYmjtK","Ohio, USA","United States",-82.66946745,40.3651595
"2208","KatharsisRavyn","Your friend got some freshhh yunggg medz (that sting like heck and make my throat sore BUT THEY… https://t.co/BJZdWeuoGa","Hoboken, NJ","United States",-74.032258,40.7463797
"2215","jaxkzus99","my throat is so sore, it hurts to swallow","Avondale, AZ","United States",-112.31521165,33.43929555
"2225","abbysue_","forever thankful for the games that have left me with a sore throat from cheering so hard and most importantly the ones that have brought me tons of memories. thank you, castle cheer....💙 https://t.co/t8M1Q7P5IV","Newburgh, IN","United States",-87.403009,37.95796725
"2229","47young1","#TheresNeverADullMoment 
WHEN YOU ARE GETTING A SORE THROAT!!!!!! Ugh!","Santa Clarita, CA","United States",-118.5032588,34.41563105
"2230","marycarmen__7","Sore throat &amp; all I’m craving is a COLD soda 😭","Florida, USA","United States",-83.804475,27.698682
"2242","NafisaKnowles","I've had a perpetual cough in my throat for the last month","Texas, USA","United States",-100.0768885,31.1688935
"2270","kevinbasil","Kids, my throat was sore *before* I had to be the lone alto in falsetto for most of 2 hours of vigil. Status now: 🔥","Washington, DC","United States",-77.0143985,38.89860285
"2277","baddiep","When you buy cough drops always buy the ones with benzocaine in them because they’ll actually numb your throat compared to the ones with menthol that only relieve pain short term","Arizona, USA","United States",-111.93171085,34.16825365
"2292","WhoIs_Sara","My co-worker bought this drink I have never heard of from Starbucks and it was the bomb. It helped soothe my sore throat. 😭❤❤❤","Citrus, CA","United States",-117.88819355,34.1162327
"2298","kay_tino","My throat has been swollen and sore for less than 24 hours and I’m already done with it. Go away.","Willoughby, OH","United States",-81.411805,41.655578
"2301","magssz_","Remedies for sore throat? I’m dying","Chicago, IL","United States",-87.732013,41.83358445
"2316","gothidecorem","*Zara farts*
@silverlink123 'ugh it sounds like jabba the hut with a sore throat'
Me: *dies laughing*
I'm glad this little one is ours https://t.co/QG8nRmVRd1","Cedar Rapids, IA","United States",-91.68285425,41.97652795
"2321","Eli_Chavezzz","I have the craziest sore throat to the point where I seriously physically can't speak. And i worked 8 hours today as a barista lmfao","San Jose, CA","United States",-121.8737305,37.331159
"2327","SketchyMars788",".........Now I'm laughing with a sore throat. Greeeeeat... #FairyTail https://t.co/vRgYG5gcCP","Illinois, USA","United States",-89.2665075,39.7393005
"2328","KenshinJvmxs","Ain’t nothing shitter than a sore throat and a cough man","Portland, OR","United States",-122.63090815,45.53640175
"2341","fairoaksave","Not feeling good today sore throat but so cold here going to drink hot tea all day I will feel… https://t.co/DOwd5a77d2","Monrovia, CA","United States",-117.99940885,34.1391715
"2343","CABrownTV","Is it possible to instantly get a sore throat after kissing your child on their cheeks?","Grand Rapids, MI","United States",-85.6411415,42.9564115
"2361","madammsatan","Woke up with a sore throat and swollen eye 🤔🤷🏼‍♀️","Chico, CA","United States",-121.83373,39.747037
"2370","gxcal","I hate having a sore throat. 😷","Chandler, AZ","United States",-111.8808735,33.28245035
"2374","harriekd","actually I feel pretty crappy all over. headache, sore throat, earache and general body aches. again. so annoying. 

on the plus side: no appetite so the diet is going well for a change 🙄","Chicago, IL","United States",-87.732013,41.83358445
"2407","BleckLushesz","And of course I woke up with a sore throat😒","Los Angeles, CA","United States",-118.4119065,34.0207895
"2425","maryrivera_14","Ok but I’m mad Bc I have a sore throat but no tonsils how does that work","Fresno, CA","United States",-119.7824645,36.786042
"2431","mrtoddmorgan","Now I've got a cold. 🤒🤒 Sore throat, stuffy nose, watery eyes. Feel miserable. Hope this goes away before I start my new job.","Pelham, AL","United States",-86.779611,33.2980275
"2440","ImageFreedom","@Alysson I love Ramen, it's also like a straight Bacta infusion when you have a sore throat.","San Antonio, TX","United States",-98.5406515,29.417501
"2454","b_renteria_16","Update: 
- My nose is hella stuffed and I have a sore throat 🤗🤗🤗","Del Rio, TX","United States",-100.8723202,29.376407
"2466","FrankoWhite69","Woke up with a sore throat fun","Seaside, CA","United States",-121.82506,36.6258064
"2485","JohnBishop71","@kevinsjuts Are we having BBQ or Vals for lunch?  My throat got sore reading this tweet. #memories","Milwaukee, WI","United States",-87.9672925,43.05672225
"2488","essjayyess","My throat is sooooo overly sore and I can’t swallow without wanting to cry :( I’m starting to think I might have tonsillitis","Hudson, FL","United States",-82.671634,28.37636
"2489","cynthiaxove","woke up with a sore throat 🙄","Suitland, MD","United States",-76.9212315,38.848156
"2492","Miriam_gl7","Got sick my days off while we were moving like wtf? What can get rid of this cough and sore throat?","Hobbs, NM","United States",-103.147538,32.7417365
"2493","robin_vierra","I'm getting ready to go and see Robin. Yesterday she was doing fine when she was a wake. Her throat was very sore. She was moving her limbs. If you have any get well wishes I will give them to her.","Baltimore, MD","United States",-76.62048175,39.284713
"2526","jangal818","Going on day #3 with this sore throat .. but it doesn’t feel like strep so that’s a good thing","Waterbury, CT","United States",-73.0221081,41.5665785
"2530","Nym_Mercadante","If you don’t come home with a sore throat are you even a concert go-er?","Edmond, OK","United States",-97.455741,35.6952221
"2571","saruh_roze","I went to knotts with a sore throat and came back with that plus a headache, the shakes, a fever, and an achy body. Fuck me, I open tomorrow","Chula Vista, CA","United States",-117.02246315,32.633767
"2583","Gabbard_1102","Why is it every time I start a new job I get sick... Sore throat, no appetite, cold chills, pounding headache and a cough. 😊","Tennessee, USA","United States",-85.9785995,35.8305215
"2605","juanita_dion","Hello Alexa?!  Hello Alexa? Ah... silent... she caught sore throat?! https://t.co/RR3xzh1qnG","California, USA","United States",-119.3066075,37.2691755
"2611","literaryetc","@bookgoil Feel better! I went to urgent care this morning thinking I had strep but test was negative. Throat still sore.","Albuquerque, NM","United States",-106.6327181,35.1170026
"2625","rickdamanager","@Niyha_xoxo @__XOXOShariee @drockstr @TommyNoHill @heeezy_ You be fakin lmao you don’t even be high just got a sore throat","Fort George G Meade, MD","United States",-76.74562485,39.11221705
"2631","missbreauna_","This is the worst sore throat ever. EVER.","Columbus, MS","United States",-88.4093905,33.5076145
"2642","jangal818","This sore throat is sooooo annoying","Waterbury, CT","United States",-73.0221081,41.5665785
"2657","tkarissa","Yay for anxiety. Got called in to talk to one of my boss’s and my heart started to race and my throat felt all dry and gross as soon as I walked into the office. while we were talking about my good qualities and what I need to work on I started to cry. Like full on ugly cry","Pico Rivera, CA","United States",-118.080024,33.9939205
"2665","HannaLilia14","the saddest thing about a sore throat is it hurting when u eat some pommes frites 😔","Chino Hills, CA","United States",-117.7217612,33.9725157
"2676","lauracherman","having a sinus cold and sore throat while running miles in softball tryouts is not a good idea. I can’t breathe at all","Atco, NJ","United States",-74.867825,39.76851345
"2678","Omoi_Kumogakure","I have a sore throat and I want to die... Thank you for listening","Queens, NY","United States",-73.8311875,40.67087955
"2682","alexxmarieeee","This sore throat will be the death of me.","Madera, CA","United States",-120.0638292,36.9637405
"2696","NuryFury","STEP THREE: As you are coughing, feel the muscle used to actually ""cough"". Hold it. Hold that muscle like you held your eyes open. Your throat will feel like it's burning more. Focus on that irritation. POWER THROUGH IT!! YOU'RE consciousness is in control now.","Fords, NJ","United States",-74.31065835,40.5410726
"2710","abscisicacid","do i have a sore throat bc of a potential cold or are allergies making her appearance???","West Lafayette, IN","United States",-86.9299805,40.4590815
"2714","cornelisonp","@weesom96 Ok literally I have horrible allergies and all of a sudden I have a sore throat, sniffly nose, and watery eyes. I was wondering if it hit already😂","Liberty, MO","United States",-94.4345195,39.2396655
"2726","WorldWideGeeta","That shot in my hip got my whole body numb.. I can’t feel the inside of my body..   but I do feel the sore throat still..","Kingsville, TX","United States",-97.8618826,27.5005923
"2727","DJWhiteSquall","Amazon: Alexa has a sore throat, she needs rest.  
Me: https://t.co/JRWLzdzhrp","Frisco, TX","United States",-96.8352488,33.1501395
"2730","mrdavidswilliam","@CassandraRules Pineapple juice for cough and clove tea for throat","Pennsylvania, USA","United States",-77.604684,41.1179365
"2736","aah_athletix","Feeing I’ll today, sore throat, mucus, allergies. Been drinking hot tea with ginger for the past couple nights, so I’d probably be sicker if I hadn’t","Houston, TX","United States",-95.4464865,29.8384948
"2743","thiskidoscar","Woke up with a sore throat and I can barely speak. Ugh","California City, CA","United States",-117.969317,35.121178
"2746","Dionysius87","Yup, I have a sore throat..... Why does the human body have to blow?","Tilton, NH","United States",-71.58641525,43.4500888
"2747","lordneptune","@Umbralwalker @WanderQuestPod The perfect remedy for a sore throat or just because. Delicious!","Ashwaubenon, WI","United States",-88.0943615,44.4778405
"2756","LaCroixMinoyHoy","I am such a slave to my brain i noticed i didnt have my water bottle in class and i immediately started feeling thirsty and now my throat is dry &amp; im literally tearing up and trying not to cough like https://t.co/8fsYvDMlK6","Lincoln, NE","United States",-96.69656245,40.803235
"2772","highvibewell","@ohhoe This was me last week (sore throat and bad neck pain) and then I ended up with a week of the worst cold over. I hope this doesn’t happen for you... but that was my beginning symptoms 🙈","Denver, CO","United States",-104.9220935,39.713563
"2804","vaaanch","woke up with a miserable sore throat 😷","Westfield, NJ","United States",-74.346266,40.6533845
"2824","miranda_celinee","Yesterday I woke up with the cramps from hell and today I wake up with an aching body and a sore throat. 🙃","Newman, CA","United States",-121.0197745,37.315628
"2863","kaenic_","Woke up w a sore af throat and my ears burning. Great i luv life happy weekend","Fort Worth, TX","United States",-97.2859135,32.7799665
"2884","RachelsLife_","Anyone else have a ritual for when they wake up with a sore throat? Mine is to get coffee… https://t.co/znrFhV8IYK","Grand Rapids, MI","United States",-85.6411415,42.9564115
"2914","ClearlyNina","I literally have a new symptom every day...I just woke up and now I have a sore throat.","Hutchinson, KS","United States",-97.907807,38.066142
"2920","camjoness_","This cough, sore throat, and stuffy nose isn’t the business smh","Lemoore, CA","United States",-119.763903,36.298599
"2932","missjord__","When your throat is sore, you chug 3 glasses of Emergen-c #superorange","Missoula, MT","United States",-114.0311501,46.8791
"2935","kaykay92","My throat is getting sore... lovely just in time for the weekend","Minnesota, USA","United States",-93.3613205,46.4418605
"2948","jmroberts93","Midterms start on Monday &amp; I just got a wicked sore throat. Please don’t let me be getting sick 😅😅","Texas, USA","United States",-100.0768885,31.1688935
"2954","AshNicoleLeon","Long day, short night and a sore throat that’s sums up my day....","Eastvale, CA","United States",-117.58003525,33.9793436
"2963","jessbilafocals","The worst feeling in the world....knowing you’re getting a sore throat 🙅🏼‍♀️🙅🏼‍♀️🙅🏼‍♀️🙅🏼‍♀️🙅🏼‍♀️🙅🏼‍♀️🙅🏼‍♀️","Chicago Ridge, IL","United States",-87.7788635,41.7054
"2979","reporterjulie","Oh lord. I have a sore throat. https://t.co/HIjJbhrCB9","Corpus Christi, TX","United States",-97.432425,27.737151
"2991","emmers712","Took some Nyquil in hopes of combatting a developing sore throat, now heeding the package warnings to not operate any heavy machinery.","Chicago, IL","United States",-87.732013,41.83358445
"3010","fckyass_man","That cough after you burn your throat from smoking 🖕🏾","Mobile, AL","United States",-88.1615555,30.683649
"3015","JoshNagy981","@kenofziger Luckily I think this is just a cold, but I haven’t been able to shake this sore throat. I’ll use this tip!","Defiance, OH","United States",-84.3629585,41.2840245
"3025","NashayTiffani","Now when I tell my grandmother I have a sore throat she going tell me get the ginger ale with lemon 🤦🏽‍♀️ https://t.co/XRNUrmpuGr","Baltimore, MD","United States",-76.62048175,39.284713
"3043","MrMattMelis","@garbage I get those post-flu coughs, too. I've had about three over the years that lasted up to six months. How do you sing like that? It always catches in my throat when I try when I have that cough. As for the dark emotions, you'll need a second opinion.","Wisconsin, USA","United States",-89.5694915,44.900818
"3048","Futastic_","@brette_raia I have a sore throat rn and I’ve been sort of sick for the past 2 days. So I kind of hope you’re not talking about me","Pembroke Pines, FL","United States",-80.3279983,26.02788945
"3065","outrobIuesde","I have a sore throat and I drank lemon with honey and my mom said que le debería hechar tequila JDNDN","Oceano, CA","United States",-120.609977,35.1054165
"3069","sierbearrr","i told my mom i had a sore throat and she said ""maybe you should stop doing so much oral"" 🙃🙃","New Brunswick, NJ","United States",-74.4411045,40.488195
"3076","R_SandovalJr","This bitch at work done lost her dam mind, asking me what my symptoms were when I got the flu/cold and proceeds to cough in my ear telling me “listen to my wheezy throat” BITCH! I just got done getting over it &amp; you want to cough up all on me?!! https://t.co/ivZz7XrlmE","Schaumburg, IL","United States",-88.0911795,42.0323445
"3077","hollagerl","@hey_tiff_ *and the feeling of a sore throat* it’s still there, but I can’t feel it","Los Angeles, CA","United States",-118.4119065,34.0207895
"3095","AlyxFawn","Bingeing those Girl Scout cookies was a bad idea. Sore throat city 👋🏽","Dana Point, CA","United States",-117.68876935,33.4696342
"3103","ammarachaudhry_","When you get the cough and throat infection. :D https://t.co/sCqG1gRHfT","West Hempstead, NY","United States",-73.6500095,40.69756
"3106","HarshfieldGreg","Anyone else have a pounding headache, clogged sinuses, and a sore throat? The joys of living in the OH valley. #allergies","Kentucky, USA","United States",-85.7682405,37.822244
"3117","The3rdKnight","me currently because of this sore/strep throat, but go Bucks. https://t.co/o1ICARahki","Columbus, OH","United States",-82.98577205,39.9946835
"3135","dualscar","my body feels like it's broken today alskslsl my neck/shoulder still hurts like hell and one side of my throat is sore for no reason","Savannah, GA","United States",-81.1096165,32.0172845
"3146","jayflo562","Woke up with a sore throat ☹️","Long Beach, CA","United States",-118.1567104,33.8091715
"3147","ChatsWithOrlie","My sore throat went away, any ailment I have is gone. I’m renewed. https://t.co/d8UuU8LZTN","Austin, TX","United States",-97.75472415,30.3233457
"3160","thehorrorchick","Stand outside at Sundance for hours on end in the cold? I’m totally fine. Stand outside in 39 degrees for an hour and a half in LA? Wake up with a stupid sore throat &amp; my left ear burning. Ugh. Ugh. Ugh. I cannot be sick right now.","Los Angeles, CA","United States",-118.4119065,34.0207895
"3165","Unicorn_Slipper","Began birds &amp; bees talk with my youngest last night. Got to anatomy and asked him if he knew what testicles were. He pointed to his throat and said: Yup, mine get sore when I have a cold.  Me: that’s tonsils. Testicles are in your private area.  Him: you mean my balls? 🤨😂","Boonville, IN","United States",-87.2708365,38.044544
"3201","dumbthot666","me and kevin just overdosed on sore throat spray","Kansas City, MO","United States",-94.5592817,39.1000485
"3202","lindyhfrank","The benefits of a new neck and sore throat. jenisicecreams . Thanks,… https://t.co/I3ei8koIJ8","Atlanta, GA","United States",-84.433106,33.7671944
"3235","yan__3d","Feel like I’m getting a sore throat","Philadelphia, PA","United States",-75.117998,40.0048655
"3238","kims_words","Woke up with a stuffy nose and kinda sore throat...fuckk","Albuquerque, NM","United States",-106.6327181,35.1170026
"3251","ShakaleLewis","woke up with my throat sore af","Waynesboro, GA","United States",-82.01177665,33.089211
"3256","Unicorn_Slipper","@missienelly @shikidrama Sort of depends on why you are coughing.  My last go-round with bronchitis was due to inflammation and I had to use Symbicort. For natural remedies I use a steamer and breathe deeply to soothe throat, hot toddy, tea or Manuka honey cough drops.","Boonville, IN","United States",-87.2708365,38.044544
"3262","ChrisCimino1","Woke up at 2am dying of a sore throat so I went to wegmans and got 40$ worth of medicine","Fairport, NY","United States",-77.4179607,43.088339
"3265","iskandrah","I woke up with a cough and congestion in my chest. Hoping it's a cold and not the developing symptoms of the flu. I've been spending a lot of time in doctor's offices and have taken so many precautions to avoid flu virus germs. Oh boy! Just great!","Illinois, USA","United States",-89.2665075,39.7393005
"3268","CurtisLarryl","Woke up and my throat still sore ☹️😭","Texas, USA","United States",-100.0768885,31.1688935
"3275","christalentz03","There is nothing worse than a sore throat. Give me congestion or a headache idc I’m the biggest baby when it comes to my throat feeling like it’s on fire","Knoxville, TN","United States",-83.9638415,35.9824705
"3285","McLaffyTaffy","I caught Roy's bug. I gave him cuddles while he was sick. He gave me headaches, sore throat and fever. No stream today. Let me recover and we'll come back strong tomorrow. https://t.co/oiJX55FlJf","Richmond, VA","United States",-77.4931705,37.529883
"3304","thesee_dimples","I swear whenever I get a sore throat i cannot sleep 😭","Richmond, VA","United States",-77.4931705,37.529883
"3315","That1TalllGirl","Me: I have a sore throat 
Internet: drink tea 
Me: drink a milkshake? Because of it’s cool and soothing? Ok internet if you say so","Vancouver, WA","United States",-122.58897445,45.6305886
"3331","naturalshawty_","i want head but i want a back rub and non sore throat more","San Bernardino, CA","United States",-117.2940958,34.13492515
"3334","_c00lm0m","I feel like some 151 would kill my sore throat so I guess I’ll hit up the Toddy tomorrow","Corpus Christi, TX","United States",-97.432425,27.737151
"3357","MelissaAnneChew","Looking for a miracle to get rid of my sore throat....","Phoenix, AZ","United States",-112.1246767,33.5528626
"3365","sydneypagec","@lookatzhargo you DID NOT clarify “with a sore throat” do not try to play me all you asked if yams were soft enough to eat. https://t.co/Uaq2oWfzEx","Los Angeles, CA","United States",-118.4119065,34.0207895
"3367","aritrow","Everyone near me is getting sick. Cue: sore throat.","Salem, OR","United States",-123.029015,44.935084
"3369","adownie","You know what sucks? When you get that throat thing that makes you cough ever 5 minutes, or so, you can feel tourself starting to get achy and your hair starts to hurt...  Thwr be illness coming. #DontWannaBeSick","Illinois, USA","United States",-89.2665075,39.7393005
"3388","larserarts","I think I will rant on #twitter I am  feeling horrible with a sore throat and cough #sucksgettingsick https://t.co/Kd2YKzVdtW","Largo, FL","United States",-82.77283,27.904263
"3409","LeksiTalksALot","Somewhat considering not going to class tomorrow based on this sore throat but I’ve already missed two classes and I have a project due this weekend so I’m gonna prob suck it up and just go","Florida, USA","United States",-83.804475,27.698682
"3421","NewNationGames","I thought I was done with this sore throat... and it’s back","Las Vegas, NV","United States",-115.223125,36.232915
"3454","PupWiggles","So ish back at da Med Clinic. Puppies sore throat came back. They are giving me some pills now. :3 I bought some lozenges thatvare meant for sore throat but they are fucking nasty and I can taste the benzocaine. https://t.co/wFZPeqsBts","San Antonio, TX","United States",-98.5406515,29.417501
"3461","Lamya_xoxo","Volunteered with the kids today and now my throat is sore and my nose is running 😕","Greensboro, NC","United States",-79.8573635,36.090397
"3479","kclark874","Anyone have a remedy for a dry, sore throat that DOES NOT include tea, honey or lemon? Because those do not seem to be working for me. 

Sincerely, #sick","Austin, TX","United States",-97.75472415,30.3233457
"3499","DeVontaaaa","I have a sore throat on today but for some reason I always sound better when this happens","Inniswold, LA","United States",-91.06645975,30.3878805
"3509","AlexisGrc19","Who’s got tips/remedies for a sore throat?!? 😷🤒😩","Milwaukee, WI","United States",-87.9672925,43.05672225
"3513","alohaimcait","When your sore throat is slowly killing you but nobody around you cares &lt;&lt;&lt;&lt;&lt;&lt; https://t.co/NLhVLjo2hS","San Marino, CA","United States",-118.1149715,34.121286
"3527","MissJenna_Leigh","@tigerdar3 Throat isn't as sore, but my whole body feels weak... I'm still coughing like crazy, but I'm thinking I'll be better in the next couple of days. 💗🖤","Alabama, USA","United States",-86.6807375,32.576227
"3529","thoreauarden","Woke up with a tiny sore throat I’m not fuckjng getting sick nah","Los Angeles, CA","United States",-118.4119065,34.0207895
"3553","xriahhh","I got a cough that’s been stuck in my throat for a whole ass day wtf😑","Fairborn, OH","United States",-84.022463,39.8069165
